Settings:
filename,251023_cycle_11.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.21,0
62,0.06,2.64,-0.17,0
94,2.99,5.34,0.12,0
125,3.90,5.19,0.27,0
156,4.27,4.80,0.42,0
187,4.27,4.43,0.56,0
218,4.09,4.43,0.70,0
249,4.09,4.61,0.83,0
280,4.27,4.61,0.97,0
311,4.45,4.43,1.10,0
342,5.00,4.25,1.24,0
373,5.00,3.70,1.35,0
404,4.82,3.70,1.47,0
435,4.45,3.88,1.58,0
466,4.09,4.25,1.70,0
497,4.09,4.61,1.83,0
528,4.27,4.61,1.97,0
559,4.82,4.43,2.11,0
590,5.19,3.88,2.23,0
621,5.00,3.51,2.34,0
652,4.45,3.70,2.45,0
683,4.27,4.25,2.57,0
714,3.90,4.43,2.70,0
745,4.09,4.80,2.84,0
777,4.45,4.61,2.98,0
808,5.00,4.25,3.11,0
839,5.37,3.70,3.23,0
870,5.00,3.33,3.34,0
901,4.45,3.70,3.45,0
932,4.09,4.25,3.57,0
963,3.90,4.61,3.70,0
994,4.09,4.80,3.84,0
1025,4.82,4.61,3.98,0
1056,5.19,3.88,4.12,0
1087,5.19,3.51,4.23,0
1118,4.82,3.51,4.34,0
1149,4.27,3.88,4.45,0
1180,3.90,4.43,4.58,0
1211,3.90,4.80,4.73,0
1242,4.45,4.80,4.87,0
1273,5.19,4.25,5.01,0
1304,5.55,3.51,5.13,0
1335,5.19,3.15,5.24,0
1366,4.45,3.51,5.34,0
1397,3.90,4.25,5.46,0
1428,3.72,4.80,5.60,0
1459,4.09,4.98,5.75,0
1490,4.82,4.61,5.90,0
1521,5.74,3.88,6.03,0
1552,5.55,1.14,6.11,0
1583,4.82,-1.38,6.11,0
1614,4.09,-3.34,6.02,0
1645,3.72,-4.09,5.91,0
1676,3.72,-3.72,5.80,0
1707,4.09,-3.72,5.68,0
1738,5.37,-4.09,5.57,0
1769,5.92,-5.37,5.42,0
1801,5.37,-5.92,5.07,0
1832,4.45,-5.37,4.90,0
1863,3.72,-4.45,4.75,0
1894,3.54,-3.72,4.63,0
1925,3.72,-3.54,4.52,0
1956,4.64,-3.72,4.41,0
1987,6.10,-4.64,4.29,0
2018,6.10,-6.10,4.12,0
2049,5.00,-6.10,3.94,0
2080,4.09,-5.00,3.78,0
2111,3.54,-4.09,3.64,0
2142,3.35,-3.54,3.52,0
2173,3.72,-3.35,3.42,0
2204,5.19,-3.72,3.31,0
2235,6.65,-5.19,3.18,0
2266,5.92,-6.65,3.00,0
2297,4.64,-5.92,2.81,0
2328,3.72,-4.64,2.66,0
2359,3.35,-3.72,2.53,0
2390,3.35,-3.35,2.43,0
2421,3.72,-3.35,2.32,0
2452,5.55,-3.72,2.22,0
2483,6.65,-5.55,2.08,0
2514,5.55,-6.65,1.90,0
2545,4.27,-5.55,1.71,0
2576,3.54,-4.27,1.57,0
2607,3.17,-3.54,1.45,0
2638,3.17,-3.17,1.35,0
2669,3.72,-3.17,1.25,0
2700,5.55,-3.72,1.15,0
2731,5.19,-5.55,1.01,0
2762,2.62,-5.19,0.84,0
2793,0.97,-2.62,0.72,0
2825,2.62,-0.97,0.63,0
2856,2.80,-2.62,0.58,0
2887,2.99,-2.80,0.50,0
2918,1.34,-2.99,0.41,0
2949,2.07,-1.34,0.35,0
2980,1.70,-2.07,0.30,0
3011,0.60,-1.70,0.24,0
3013,0.60,0.00,0.00,1
3073,0.06,0.00,0.00,0
3104,0.06,0.90,0.01,0
3135,1.34,3.60,0.08,0
3166,3.72,5.01,0.21,0
3197,5.55,4.98,0.36,0
3228,5.37,3.15,0.48,0
3259,4.27,3.33,0.58,0
3290,3.35,4.43,0.70,0
3321,3.17,5.35,0.84,0
3352,2.99,5.53,1.01,0
3383,3.35,5.71,1.17,0
3414,5.19,5.35,1.34,0
3445,6.65,3.51,1.48,0
3476,5.55,2.05,1.56,0
3507,4.09,3.15,1.64,0
3538,3.35,4.61,1.75,0
3569,2.99,5.35,1.90,0
3600,2.99,5.71,2.07,0
3643,3.72,5.71,2.48,0
3674,5.92,4.98,2.64,0
3705,6.10,2.78,2.75,0
3736,4.64,2.60,2.83,0
3767,3.35,4.06,2.93,0
