Settings:
filename,251023_cycle_1.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,3.60
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,7.20,7.20,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
32,0.06,-0.06,-0.31,0
63,0.06,2.25,-0.28,0
94,2.62,4.48,-0.18,0
125,3.35,4.15,-0.04,0
156,4.64,3.85,0.08,0
187,5.55,2.56,0.20,0
218,6.10,1.65,0.26,0
249,6.47,1.10,0.30,0
280,6.84,0.73,0.33,0
311,7.39,0.36,0.35,0
342,7.57,-0.19,0.35,0
373,7.94,-0.37,0.34,0
404,8.30,-0.74,0.32,0
435,8.49,-1.10,0.29,0
466,8.30,-1.29,0.26,0
497,7.94,-1.10,0.22,0
528,7.94,-0.74,0.19,0
559,7.94,-0.74,0.17,0
590,7.75,-0.74,0.15,0
621,7.75,-0.55,0.13,0
652,7.75,-0.55,0.11,0
683,7.75,-0.55,0.09,0
715,7.57,-0.55,0.06,0
746,7.57,-0.37,0.04,0
777,7.39,-0.37,0.03,0
808,7.39,-0.19,0.02,0
839,7.39,-0.19,0.02,0
870,7.39,-0.19,0.01,0
901,7.39,-0.19,0.01,0
932,7.39,-0.19,0.00,0
963,7.20,-0.19,-0.00,0
994,7.20,-0.00,-0.01,0
1025,7.02,-0.00,-0.01,0
1056,7.02,0.18,-0.00,0
1087,7.02,0.18,0.00,0
1118,7.02,0.18,0.01,0
1149,7.02,0.18,0.01,0
1180,6.84,0.18,0.02,0
1211,6.84,0.36,0.03,0
1242,6.84,0.36,0.04,0
1273,6.84,0.36,0.05,0
1304,6.84,0.36,0.06,0
1335,6.84,0.36,0.07,0
1366,6.84,0.36,0.08,0
1397,6.84,0.36,0.09,0
1428,6.84,0.36,0.10,0
1459,6.84,0.36,0.11,0
1490,6.84,0.36,0.12,0
1521,6.84,0.36,0.14,0
1552,6.65,-1.15,0.12,0
