Settings:
filename,251023_cycle_21.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.24,0
62,0.06,2.64,-0.20,0
93,2.99,5.34,-0.07,0
124,4.09,5.10,0.09,0
155,5.37,4.61,0.24,0
186,6.10,3.33,0.38,0
217,6.84,2.60,0.47,0
248,7.39,1.86,0.54,0
279,7.75,1.31,0.58,0
310,8.30,0.95,0.62,0
341,8.67,0.40,0.64,0
372,8.85,0.03,0.65,0
403,9.04,-0.15,0.64,0
434,9.22,-0.34,0.64,0
465,9.40,-0.52,0.62,0
496,9.77,-0.70,0.60,0
527,9.95,-1.07,0.58,0
558,9.95,-1.25,0.54,0
589,10.14,-1.25,0.50,0
620,10.32,-1.44,0.46,0
651,10.32,-1.62,0.41,0
682,10.50,-1.62,0.36,0
713,10.50,-1.80,0.31,0
744,10.14,-1.80,0.25,0
775,9.95,-1.44,0.20,0
806,9.95,-1.25,0.16,0
837,9.77,-1.25,0.12,0
868,9.59,-1.07,0.08,0
899,9.40,-0.89,0.05,0
930,9.40,-0.70,0.03,0
961,9.22,-0.70,0.01,0
992,9.04,-0.52,-0.01,0
1023,8.85,-0.34,-0.02,0
1054,8.85,-0.15,-0.03,0
1085,8.67,-0.15,-0.04,0
1116,8.67,0.03,-0.04,0
1147,8.49,0.03,-0.04,0
1178,8.49,0.21,-0.03,0
1209,8.30,0.21,-0.03,0
1240,8.30,0.40,-0.02,0
1271,8.12,0.40,-0.00,0
1302,8.12,0.58,0.01,0
1333,8.12,0.58,0.03,0
1364,8.12,0.58,0.05,0
1395,8.12,0.58,0.06,0
1426,8.12,0.58,0.08,0
1457,8.12,0.58,0.10,0
1488,8.30,0.58,0.12,0
1519,8.49,0.40,0.13,0
1550,8.12,-1.44,0.12,0
1581,6.29,-3.77,0.04,0
1612,5.19,-4.63,-0.09,0
1643,4.09,-5.19,-0.24,0
1674,3.17,-4.09,-0.37,0
1705,2.25,-3.17,-0.49,0
1736,1.70,-2.25,-0.57,0
1767,0.97,-1.70,-0.63,0
1798,0.60,-0.97,-0.68,0
1829,0.24,-0.60,-0.70,0
1860,0.06,-0.24,-0.71,0
1891,0.06,-0.06,-0.72,0
1922,0.06,-0.06,-0.72,0
1953,0.06,-0.06,-0.72,0
1984,0.06,-0.06,-0.72,0
2015,0.06,-0.06,-0.72,0
2046,0.06,-0.06,-0.73,0
2077,0.06,-0.06,-0.73,0
2108,0.06,-0.06,-0.73,0
2139,0.06,-0.06,-0.73,0
2170,0.06,-0.06,-0.73,0
2201,0.06,-0.06,-0.73,0
2232,0.06,-0.06,-0.74,0
2263,0.06,-0.06,-0.74,0
2294,0.06,-0.06,-0.74,0
2325,0.06,-0.06,-0.74,0
2356,0.06,-0.06,-0.74,0
2387,0.06,-0.06,-0.74,0
2418,-0.13,-0.06,-0.75,0
2449,0.06,0.13,-0.74,0
2480,0.06,-0.06,-0.74,0
2511,0.06,-0.06,-0.75,0
