Settings:
filename,251023_cycle_31.csv
Use KPA?,0
KP,0.72000
KI,3.38000
KD,0.00000
Traj Follow Error Threshold,4.35
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,30.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,1500.00,1600.00,3000.00
Traj pressures,0.00,8.70,8.70,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,0.06,0.00,0.00,0
31,0.06,-0.06,-0.22,0
62,0.42,2.64,-0.19,0
93,2.80,4.97,-0.07,0
124,4.27,5.29,0.09,0
155,5.37,4.43,0.24,0
186,6.10,3.33,0.38,0
217,6.65,2.60,0.47,0
248,7.20,2.05,0.54,0
279,7.57,1.50,0.59,0
310,7.94,1.13,0.63,0
341,8.12,0.76,0.66,0
372,8.30,0.58,0.68,0
403,8.30,0.40,0.69,0
434,8.30,0.40,0.71,0
465,8.49,0.40,0.72,0
496,8.49,0.21,0.73,0
527,8.67,0.21,0.73,0
558,8.85,0.03,0.74,0
589,8.67,-0.15,0.74,0
620,8.85,0.03,0.73,0
651,8.67,-0.15,0.73,0
682,8.85,0.03,0.73,0
713,8.85,-0.15,0.73,0
744,8.85,-0.15,0.72,0
775,8.85,-0.15,0.72,0
806,8.85,-0.15,0.71,0
837,8.85,-0.15,0.71,0
868,8.85,-0.15,0.70,0
899,8.85,-0.15,0.70,0
930,8.85,-0.15,0.69,0
961,8.85,-0.15,0.69,0
992,8.85,-0.15,0.69,0
1023,8.85,-0.15,0.68,0
1054,8.85,-0.15,0.68,0
1085,8.85,-0.15,0.67,0
1116,8.85,-0.15,0.67,0
1147,8.85,-0.15,0.66,0
1178,8.85,-0.15,0.66,0
1209,8.85,-0.15,0.65,0
1240,8.85,-0.15,0.65,0
1271,8.85,-0.15,0.64,0
1302,8.85,-0.15,0.64,0
1333,8.85,-0.15,0.63,0
1364,8.85,-0.15,0.63,0
1395,8.85,-0.15,0.62,0
1426,8.85,-0.15,0.62,0
1457,8.85,-0.15,0.61,0
1488,8.85,-0.15,0.61,0
1519,8.85,-0.15,0.61,0
1550,8.85,-1.81,0.57,0
1581,8.85,-4.50,0.47,0
1612,5.55,-7.20,0.29,0
1643,4.64,-5.55,0.09,0
1674,3.54,-4.64,-0.06,0
1705,2.99,-3.54,-0.18,0
1736,2.25,-2.99,-0.28,0
1767,1.52,-2.25,-0.36,0
1798,0.97,-1.52,-0.42,0
1829,0.60,-0.97,-0.46,0
1860,0.24,-0.60,-0.48,0
1891,0.06,-0.24,-0.50,0
1922,0.06,-0.06,-0.50,0
1953,0.06,-0.06,-0.50,0
1984,0.06,-0.06,-0.51,0
2015,0.06,-0.06,-0.51,0
2046,0.06,-0.06,-0.51,0
2077,0.06,-0.06,-0.51,0
2108,-0.13,-0.06,-0.51,0
2139,-0.13,0.13,-0.51,0
2171,-0.13,0.13,-0.51,0
2202,0.06,0.13,-0.50,0
2233,0.06,-0.06,-0.50,0
