Settings:
filename,250828_setup_1.csv
Use KPA?,0
KP,0.01000
KI,0.00000
KD,0.00000
Traj Follow Error Threshold,3.00
Filter alpha,0.00000
Sensor offset,0.11000
Pressure Read Delay,15.00
Interpolation Calculation Delay,30
Controller Delay,30
Traj times,0.00,100.00,2000.00,2100.00,3000.00
Traj pressures,0.00,10.00,10.00,0.00,0.00
Data:
time,pressure,error,integral,cycle_start
0,49.91,0.00,0.00,0
16,11.60,-49.91,-309.66,0
32,9.04,-49.91,-309.66,0
48,4.64,-5.94,-310.49,0
64,5.37,-5.94,-310.49,0
80,4.45,0.83,-310.59,0
97,0.97,0.83,-310.59,0
113,2.62,8.33,-310.45,0
129,2.07,8.33,-310.45,0
145,-1.23,7.93,-310.20,0
161,-1.96,11.23,-309.91,0
177,-2.88,11.23,-309.91,0
193,-3.98,12.88,-309.55,0
209,-4.34,12.88,-309.55,0
225,-4.71,14.34,-309.14,0
241,-5.08,14.34,-309.14,0
257,-5.44,15.08,-308.70,0
273,-5.63,15.08,-308.70,0
289,-5.81,15.63,-308.24,0
305,-5.99,15.63,-308.24,0
321,-5.99,15.99,-307.76,0
337,-5.99,15.99,-307.76,0
353,-5.26,15.99,-307.28,0
369,-4.89,15.99,-307.28,0
385,-4.71,14.89,-306.82,0
401,-4.16,14.71,-306.38,0
417,-4.71,14.71,-306.38,0
433,-4.89,14.71,-305.93,0
449,-5.26,14.71,-305.93,0
465,-5.44,15.26,-305.49,0
481,-5.81,15.26,-305.49,0
497,-5.99,15.81,-305.02,0
513,-6.36,15.81,-305.02,0
529,-6.73,16.36,-304.54,0
545,-6.91,16.36,-304.54,0
561,-7.09,16.91,-304.04,0
577,-7.64,16.91,-304.04,0
593,-8.38,17.64,-303.52,0
609,-8.38,17.64,-303.52,0
625,-8.56,18.38,-302.98,0
641,-8.38,18.56,-302.43,0
657,-8.74,18.56,-302.43,0
673,-8.74,18.74,-301.87,0
689,-8.93,18.74,-301.87,0
705,-8.74,18.93,-301.30,0
721,-8.93,18.93,-301.30,0
737,-8.56,18.93,-300.73,0
753,-8.56,18.93,-300.73,0
769,-8.19,18.56,-300.17,0
785,-7.64,18.56,-300.17,0
801,-7.64,17.64,-299.63,0
817,-7.64,17.64,-299.63,0
833,-7.46,17.64,-299.08,0
849,-7.46,17.64,-299.08,0
865,-7.46,17.46,-298.55,0
881,-7.28,17.46,-298.55,0
897,-7.28,17.28,-298.02,0
913,-7.28,17.28,-297.50,0
929,-7.46,17.28,-297.50,0
945,-7.28,17.46,-296.98,0
961,-7.83,17.46,-296.98,0
977,-8.01,17.83,-296.45,0
993,-8.19,17.83,-296.45,0
1009,-8.19,18.19,-295.91,0
1025,-8.01,18.19,-295.91,0
1041,-8.19,18.01,-295.36,0
1057,-8.19,18.01,-295.36,0
1073,-8.19,18.19,-294.82,0
1089,-8.19,18.19,-294.82,0
1105,-8.38,18.19,-294.27,0
1121,-8.19,18.19,-294.27,0
1137,-8.01,18.19,-293.73,0
1153,-7.64,18.19,-293.73,0
1169,-6.73,17.64,-293.16,0
1185,-6.54,16.73,-292.64,0
1201,-6.18,16.73,-292.64,0
1217,-6.18,16.18,-292.15,0
1233,-6.36,16.18,-292.15,0
1249,-6.18,16.36,-291.66,0
1265,-6.18,16.36,-291.66,0
1281,-5.99,16.18,-291.17,0
1297,-5.99,16.18,-291.17,0
1313,-5.81,15.99,-290.69,0
1329,-6.18,15.99,-290.69,0
1345,-6.54,16.18,-290.21,0
1361,-6.73,16.18,-290.21,0
1377,-7.46,16.73,-289.71,0
1393,-7.46,16.73,-289.71,0
1409,-7.46,17.46,-289.20,0
1425,-7.64,17.46,-288.68,0
1441,-7.83,17.46,-288.68,0
1457,-8.01,17.83,-288.15,0
1473,-7.83,17.83,-288.15,0
1489,-7.83,17.83,-287.61,0
1505,-7.83,17.83,-287.61,0
1521,-8.01,17.83,-287.08,0
1537,-8.01,17.83,-287.08,0
1553,-7.28,18.01,-286.54,0
1569,-7.09,18.01,-286.54,0
1585,-6.73,17.09,-285.99,0
1601,-6.54,17.09,-285.99,0
1617,-6.36,16.54,-285.49,0
1633,-6.18,16.54,-285.49,0
1649,-6.36,16.18,-285.00,0
1665,-6.36,16.18,-285.00,0
1681,-6.18,16.36,-284.50,0
1697,-6.36,16.36,-284.50,0
1713,-6.36,16.36,-283.97,0
1729,-6.54,16.36,-283.48,0
1745,-6.54,16.36,-283.48,0
1761,-7.46,16.54,-282.99,0
1777,-7.83,16.54,-282.99,0
1793,-8.01,17.83,-282.47,0
1809,-8.01,17.83,-282.47,0
1825,-8.38,18.01,-281.93,0
1841,-8.19,18.01,-281.93,0
1857,-8.38,18.19,-281.39,0
1873,-8.38,18.19,-281.39,0
1889,-8.38,18.38,-280.84,0
1905,-8.38,18.38,-280.84,0
1921,-8.56,18.38,-280.29,0
1937,-8.01,18.38,-280.29,0
1953,-8.01,18.01,-279.75,0
1969,-7.83,18.01,-279.21,0
1985,-6.91,18.01,-279.21,0
2001,-7.09,16.91,-278.68,0
2017,-7.09,16.91,-278.68,0
2033,-7.09,16.79,-278.18,0
2049,-6.91,16.79,-278.18,0
2065,-6.91,13.41,-277.72,0
2081,-6.73,13.41,-277.72,0
2097,-6.91,10.03,-277.37,0
2113,-6.91,10.03,-277.37,0
2129,-7.46,7.01,-277.12,0
2145,-8.01,7.01,-277.12,0
2161,-8.01,8.01,-276.89,0
2177,-8.01,8.01,-276.89,0
2193,-8.56,8.01,-276.65,0
2209,-8.56,8.56,-276.40,0
2225,-8.93,8.56,-276.40,0
2241,-8.93,8.93,-276.14,0
2257,-8.93,8.93,-276.14,0
2273,-9.11,8.93,-275.87,0
2289,-9.11,8.93,-275.87,0
2305,-9.29,9.11,-275.60,0
2321,-9.11,9.11,-275.60,0
2337,-8.93,9.11,-275.33,0
2353,-8.93,9.11,-275.33,0
2369,-8.01,8.93,-275.06,0
2385,-7.83,8.93,-275.06,0
2401,-7.83,7.83,-274.81,0
2417,-7.83,7.83,-274.81,0
2433,-7.83,7.83,-274.57,0
2449,-7.46,7.83,-274.34,0
2465,-7.64,7.83,-274.34,0
2481,-7.46,7.64,-274.10,0
2497,-7.46,7.64,-274.10,0
2513,-7.64,7.46,-273.88,0
2529,-8.19,7.46,-273.88,0
2545,-8.01,8.19,-273.64,0
2561,-8.74,8.19,-273.64,0
2577,-9.29,8.74,-273.39,0
2593,-9.29,8.74,-273.39,0
2609,-9.48,9.29,-273.12,0
2625,-9.48,9.29,-273.12,0
2641,-9.29,9.48,-272.84,0
2657,-9.48,9.48,-272.84,0
2673,-9.11,9.48,-272.55,0
2689,-9.29,9.48,-272.55,0
2705,-8.93,9.29,-272.25,0
2721,-8.74,8.93,-271.98,0
2737,-8.56,8.93,-271.98,0
2753,-7.83,8.56,-271.72,0
2769,-7.64,8.56,-271.72,0
2785,-7.09,7.64,-271.47,0
2801,-7.09,7.64,-271.47,0
2817,-7.09,7.09,-271.25,0
2833,-6.91,7.09,-271.25,0
2849,-6.91,6.91,-271.04,0
2865,-6.91,6.91,-271.04,0
2881,-6.73,6.91,-270.84,0
2897,-6.91,6.91,-270.84,0
2913,-7.09,6.91,-270.63,0
2929,-7.28,6.91,-270.63,0
2945,-7.64,7.28,-270.42,0
2961,-8.56,7.28,-270.42,0
2977,-8.56,8.56,-270.16,0
2993,-8.56,8.56,-269.91,0
3009,-8.74,8.56,-269.91,0
3025,-8.93,8.74,-269.65,0
3027,-8.93,0.00,0.00,1
3087,-9.84,0.00,0.00,0
3103,-8.93,0.00,0.00,0
3119,-8.19,10.03,0.17,0
3135,-7.46,10.03,0.17,0
3151,-7.28,11.66,0.50,0
3167,-7.09,11.66,0.50,0
3183,-6.91,14.39,0.91,0
3199,-6.91,14.39,0.91,0
3215,-6.73,16.91,1.40,0
3231,-6.91,16.73,1.90,0
3247,-6.91,16.73,1.90,0
3263,-7.28,16.91,2.41,0
3279,-7.46,16.91,2.41,0
3295,-7.46,17.46,2.92,0
3311,-8.19,17.46,2.92,0
3327,-8.01,18.19,3.46,0
3343,-8.38,18.19,3.46,0
3359,-8.19,18.38,4.01,0
3375,-8.38,18.38,4.01,0
3391,-8.38,18.38,4.58,0
3407,-8.38,18.38,4.58,0
3423,-8.38,18.38,5.13,0
3439,-8.56,18.38,5.13,0
3455,-8.38,18.56,5.74,0
3471,-7.83,18.56,5.74,0
3487,-8.01,17.83,6.28,0
3503,-7.83,17.83,6.28,0
3519,-6.91,17.83,6.82,0
3535,-7.09,16.91,7.34,0
3551,-7.09,16.91,7.34,0
3567,-7.09,17.09,7.85,0
3583,-7.09,17.09,7.85,0
3599,-7.09,17.09,8.36,0
3615,-7.28,17.09,8.36,0
3631,-7.28,17.28,8.88,0
3647,-7.28,17.28,8.88,0
3663,-7.28,17.28,9.39,0
3679,-7.28,17.28,9.39,0
3695,-7.83,17.28,9.91,0
3711,-8.19,17.28,9.91,0
3727,-8.38,18.19,10.44,0
3743,-8.38,18.19,10.44,0
3759,-8.38,18.38,10.99,0
3775,-8.19,18.38,11.54,0
3791,-8.38,18.38,11.54,0
3807,-8.38,18.38,12.10,0
3823,-8.38,18.38,12.10,0
3839,-8.38,18.38,12.65,0
3855,-8.19,18.38,12.65,0
3871,-8.19,18.19,13.20,0
3887,-8.01,18.19,13.20,0
3903,-7.28,18.01,13.74,0
3919,-7.28,18.01,13.74,0
3935,-6.91,17.28,14.27,0
3951,-7.09,17.28,14.27,0
3967,-6.91,17.09,14.78,0
3983,-7.09,17.09,14.78,0
3999,-6.91,17.09,15.30,0
4015,-6.91,16.91,15.81,0
4031,-6.91,16.91,15.81,0
4047,-7.09,16.91,16.31,0
4063,-7.28,16.91,16.31,0
4079,-7.64,17.28,16.83,0
4095,-7.64,17.28,16.83,0
4111,-8.38,17.64,17.35,0
4127,-8.38,17.64,17.35,0
4143,-8.38,18.38,17.89,0
4159,-8.56,18.38,17.89,0
4175,-8.56,18.56,18.44,0
4191,-8.38,18.56,18.44,0
4207,-8.56,18.38,19.00,0
4223,-8.56,18.38,19.00,0
4239,-8.74,18.56,19.55,0
4255,-8.74,18.74,20.11,0
4271,-8.74,18.74,20.11,0
4287,-8.01,18.74,20.67,0
4303,-7.83,18.74,20.67,0
4319,-7.64,17.83,21.22,0
4335,-7.28,17.83,21.22,0
